id,lat,lon,tract_geoid,median_income_E,gini_index_E,pct_rental_E,pct_sf_homes_E,annual_loans_per_sf_home,annual_loans_per_mf_home,income_ratio_sf,pct_sf_purchase,pct_sf_refi,pct_sf_rehab,pct_sf_cashout,mean_rate,geometry
0098M00168000000,40.38837044,-80.03484306,42003472400,41875,0.3263,0.12919896640826872,1.0180878552971577,0.03084732526356892,-0,1.9104477611940298,0.6139240506329114,0.27531645569620256,0,0.11075949367088607,3.8057894736842104,"c(-80.03484306, 40.38837044)"
0098L00112000000,40.3890737,-80.04038559,42003472400,41875,0.3263,0.12919896640826872,1.0180878552971577,0.03084732526356892,-0,1.9104477611940298,0.6139240506329114,0.27531645569620256,0,0.11075949367088607,3.8057894736842104,"c(-80.04038559, 40.3890737)"
0238E00164000000,40.39131408,-79.88215768,42003488200,22475,0.4575,0.27551867219917014,0.9975103734439834,0.009983361064891847,0,2.335928809788654,0.5769230769230769,0.33974358974358976,0,0.08333333333333333,3.883580246913581,"c(-79.88215768, 40.39131408)"
0237N00187000000,40.39528946,-79.88182983,42003488200,22475,0.4575,0.27551867219917014,0.9975103734439834,0.009983361064891847,0,2.335928809788654,0.5769230769230769,0.33974358974358976,0,0.08333333333333333,3.883580246913581,"c(-79.88182983, 40.39528946)"
0176B00362000000,40.44289672,-79.89212737,42003560400,27938,0.4224,0.9095580678314491,0.19835560123329907,0.011558389796731766,0,2.219199656381989,0.5172413793103449,0.41379310344827586,0.034482758620689655,0.034482758620689655,3.885555555555555,"c(-79.89212737, 40.44289672)"
0307L00287000000,40.3495835,-79.85725185,42003550900,18192,0.4461,0.6861042183622829,0.7866004962779156,2.426595486532395e-4,0,3.545514511873351,0,1,0,0,NA,"c(-79.85725185, 40.3495835)"
0307R00132000000,40.3472808,-79.85394607,42003550900,18192,0.4461,0.6861042183622829,0.7866004962779156,2.426595486532395e-4,0,3.545514511873351,0,1,0,0,NA,"c(-79.85394607, 40.3472808)"
0062H00128000000,40.40054966,-80.01791662,42003191700,40927,0.3574,0.28443305573350414,0.9135169762972454,0.019473513863415687,0,1.4904586214479438,0.6149584487534626,0.31301939058171746,0,0.07202216066481995,3.963562874251497,"c(-80.01791662, 40.40054966)"
0390F00104000000,40.34177088,-79.99288226,42003480102,35607,0.3665,0.1297440423654016,0.9558693733451015,0.0220896370480858,0,1.7131462914595446,0.5787781350482315,0.3247588424437299,0.003215434083601286,0.0932475884244373,3.962222222222222,"c(-79.99288226, 40.34177088)"
0087C00018000000,40.4328902,-79.9238479,42003141300,31512,0.5798,0.7293397463926541,0.30170529077393965,0.042363433667781496,9.633447329126728e-5,3.4907336887534908,0.5078947368421053,0.3868421052631579,0,0.10526315789473684,3.5623412698412698,"c(-79.9238479, 40.4328902)"
0050P00005000A00,40.46347046,-79.94516936,42003080900,33925,0.4927,0.7367949865711728,0.36168307967770813,0.023229246001523228,3.2365951019527455e-4,2.593957258658806,0.5901639344262295,0.3524590163934426,0,0.05737704918032787,4.05,"c(-79.94516936, 40.46347046)"
0174K00115000000,40.45705068,-79.89368968,42003130200,25515,0.517,0.3435448577680525,1.1028446389496718,0.0010683760683760685,-0,1.763668430335097,0.5714285714285714,0.42857142857142855,0,0,3.9133333333333336,"c(-79.89368968, 40.45705068)"
0236L00200000000,40.40844159,-79.87240948,42003513800,14306,0.4727,0.550624133148405,1.013869625520111,5.261496369567505e-4,-0,4.194044456871243,0.2,0.6,0,0.2,4.5,"c(-79.87240948, 40.40844159)"
0237H00396000000,40.40153888,-79.86952471,42003513800,14306,0.4727,0.550624133148405,1.013869625520111,5.261496369567505e-4,-0,4.194044456871243,0.2,0.6,0,0.2,4.5,"c(-79.86952471, 40.40153888)"
0236S00418000000,40.40487103,-79.8698244,42003513800,14306,0.4727,0.550624133148405,1.013869625520111,5.261496369567505e-4,-0,4.194044456871243,0.2,0.6,0,0.2,4.5,"c(-79.8698244, 40.40487103)"
0237C00112000000,40.40305748,-79.87149557,42003513800,14306,0.4727,0.550624133148405,1.013869625520111,5.261496369567505e-4,-0,4.194044456871243,0.2,0.6,0,0.2,4.5,"c(-79.87149557, 40.40305748)"
0517M00222000000,40.54357701,-80.01992962,42003429500,39956,0.4322,0.48769574944071586,0.5436241610738255,0.03672048116492561,7.541478129713424e-5,1.9271198318149965,0.6172413793103448,0.31551724137931036,0,0.06724137931034482,3.8162331838565025,"c(-80.01992962, 40.54357701)"
0612J00010000000,40.55290567,-80.02910087,42003429500,39956,0.4322,0.48769574944071586,0.5436241610738255,0.03672048116492561,7.541478129713424e-5,1.9271198318149965,0.6172413793103448,0.31551724137931036,0,0.06724137931034482,3.8162331838565025,"c(-80.02910087, 40.55290567)"
0517M00046000000,40.54461661,-80.01956057,42003429500,39956,0.4322,0.48769574944071586,0.5436241610738255,0.03672048116492561,7.541478129713424e-5,1.9271198318149965,0.6172413793103448,0.31551724137931036,0,0.06724137931034482,3.8162331838565025,"c(-80.01956057, 40.54461661)"
0517G00138000000,40.54691824,-80.0218388,42003429500,39956,0.4322,0.48769574944071586,0.5436241610738255,0.03672048116492561,7.541478129713424e-5,1.9271198318149965,0.6172413793103448,0.31551724137931036,0,0.06724137931034482,3.8162331838565025,"c(-80.0218388, 40.54691824)"
0612J00049000000,40.55272991,-80.03013418,42003429500,39956,0.4322,0.48769574944071586,0.5436241610738255,0.03672048116492561,7.541478129713424e-5,1.9271198318149965,0.6172413793103448,0.31551724137931036,0,0.06724137931034482,3.8162331838565025,"c(-80.03013418, 40.55272991)"
0612P00304000000,40.55052142,-80.02640706,42003429500,39956,0.4322,0.48769574944071586,0.5436241610738255,0.03672048116492561,7.541478129713424e-5,1.9271198318149965,0.6172413793103448,0.31551724137931036,0,0.06724137931034482,3.8162331838565025,"c(-80.02640706, 40.55052142)"
0517B00260B00400,40.54891783,-80.02599432,42003429500,39956,0.4322,0.48769574944071586,0.5436241610738255,0.03672048116492561,7.541478129713424e-5,1.9271198318149965,0.6172413793103448,0.31551724137931036,0,0.06724137931034482,3.8162331838565025,"c(-80.02599432, 40.54891783)"
0517B00039000000,40.54889447,-80.02812742,42003429500,39956,0.4322,0.48769574944071586,0.5436241610738255,0.03672048116492561,7.541478129713424e-5,1.9271198318149965,0.6172413793103448,0.31551724137931036,0,0.06724137931034482,3.8162331838565025,"c(-80.02812742, 40.54889447)"
0517H00030210200,40.54485936,-80.01800981,42003429500,39956,0.4322,0.48769574944071586,0.5436241610738255,0.03672048116492561,7.541478129713424e-5,1.9271198318149965,0.6172413793103448,0.31551724137931036,0,0.06724137931034482,3.8162331838565025,"c(-80.01800981, 40.54485936)"
0517H00030110300,40.54529142,-80.01852378,42003429500,39956,0.4322,0.48769574944071586,0.5436241610738255,0.03672048116492561,7.541478129713424e-5,1.9271198318149965,0.6172413793103448,0.31551724137931036,0,0.06724137931034482,3.8162331838565025,"c(-80.01852378, 40.54529142)"
1364B00341000000,40.61737326,-79.79472638,42003405000,31830,0.4187,0.12552301255230125,1.094142259414226,0.014119723488748345,-0,2.0735155513666355,0.46875,0.4791666666666667,0,0.052083333333333336,3.827857142857143,"c(-79.79472638, 40.61737326)"
0018E00061000000,40.4287961,-80.04742605,42003563100,40576,0.3235,0.25044510385756674,0.8646884272997033,0.017950477799482605,0,1.4787066246056781,0.5735294117647058,0.3352941176470588,0,0.09117647058823529,3.884290780141844,"c(-80.04742605, 40.4287961)"
0018D00016000000,40.43128803,-80.03687833,42003563100,40576,0.3235,0.25044510385756674,0.8646884272997033,0.017950477799482605,0,1.4787066246056781,0.5735294117647058,0.3352941176470588,0,0.09117647058823529,3.884290780141844,"c(-80.03687833, 40.43128803)"
0040R00252000000,40.43516581,-80.05581785,42003563100,40576,0.3235,0.25044510385756674,0.8646884272997033,0.017950477799482605,0,1.4787066246056781,0.5735294117647058,0.3352941176470588,0,0.09117647058823529,3.884290780141844,"c(-80.05581785, 40.43516581)"
0050E00072000000,40.46882724,-79.94611862,42003101900,26766,0.5205,0.5354777672658467,1.0018921475875118,NA,NA,NA,NA,NA,NA,NA,NA,"c(-79.94611862, 40.46882724)"
0050H00276000000,40.46861444,-79.93584112,42003101900,26766,0.5205,0.5354777672658467,1.0018921475875118,NA,NA,NA,NA,NA,NA,NA,NA,"c(-79.93584112, 40.46861444)"
0081R00019000000,40.47253326,-79.93770293,42003101900,26766,0.5205,0.5354777672658467,1.0018921475875118,NA,NA,NA,NA,NA,NA,NA,NA,"c(-79.93770293, 40.47253326)"
0063R00309000000,40.39563716,-80.04017152,42003472200,35378,0.5336,0.5297383029341792,0.63441712926249,0.025384615384615384,0,2.0916954039233424,0.5757575757575758,0.3333333333333333,0,0.09090909090909091,3.755204081632653,"c(-80.04017152, 40.39563716)"
0101J00008000000,40.38976802,-80.09709045,42003471000,38017,0.4532,0.3072463768115942,0.8173913043478261,0.013775231860338244,0,1.5256332693268801,0.594059405940594,0.32673267326732675,0,0.07920792079207921,3.8320731707317073,"c(-80.09709045, 40.38976802)"
0884E00014000000,40.29445748,-79.98317425,42003490004,46892,0.335,0.09689310163243813,0.8915218536071616,0.026489163524012902,0,1.812675936193807,0.5094339622641509,0.4202401372212693,0,0.07032590051457976,3.7276,"c(-79.98317425, 40.29445748)"
0569K00077000000,40.32031661,-80.07783617,42003474203,52518,0.4182,0.017357222844344905,1.019036954087346,0.03524936601859679,-0,2.1897254274724856,0.4628297362110312,0.4580335731414868,0,0.07913669064748201,3.613937908496732,"c(-80.07783617, 40.32031661)"
0668K00096000000,40.31044032,-80.07713324,42003474203,52518,0.4182,0.017357222844344905,1.019036954087346,0.03524936601859679,-0,2.1897254274724856,0.4628297362110312,0.4580335731414868,0,0.07913669064748201,3.613937908496732,"c(-80.07713324, 40.31044032)"
0247F00058000000,40.36169752,-79.97539057,42003477300,32392,0.415,0.4075247524752475,0.6946534653465346,0.0246469607929129,0,2.083847863670042,0.5782918149466192,0.3540925266903915,0.0017793594306049821,0.06583629893238434,3.790558139534884,"c(-79.97539057, 40.36169752)"
0296G00183000000,40.45903644,-79.85538767,42003523200,29042,0.4618,0.30338983050847457,0.96045197740113,0.008914027149321267,0.002197802197802198,2.5136009916672406,0.5736040609137056,0.36548223350253806,0,0.06091370558375635,4.2015625,"c(-79.85538767, 40.45903644)"
0296H00266000000,40.45978001,-79.85119137,42003523200,29042,0.4618,0.30338983050847457,0.96045197740113,0.008914027149321267,0.002197802197802198,2.5136009916672406,0.5736040609137056,0.36548223350253806,0,0.06091370558375635,4.2015625,"c(-79.85119137, 40.45978001)"
0297D00122000000,40.45189197,-79.85100278,42003523200,29042,0.4618,0.30338983050847457,0.96045197740113,0.008914027149321267,0.002197802197802198,2.5136009916672406,0.5736040609137056,0.36548223350253806,0,0.06091370558375635,4.2015625,"c(-79.85100278, 40.45189197)"
0369B00163000000,40.4618648,-79.84445101,42003523200,29042,0.4618,0.30338983050847457,0.96045197740113,0.008914027149321267,0.002197802197802198,2.5136009916672406,0.5736040609137056,0.36548223350253806,0,0.06091370558375635,4.2015625,"c(-79.84445101, 40.4618648)"
0251D00255000000,40.36456276,-80.03502591,42003473402,51500,0.4777,0.2157303370786517,0.8966292134831461,0.04299209562367457,0,2.407766990291262,0.4947683109118087,0.40657698056801195,0,0.09865470852017937,3.63900826446281,"c(-80.03502591, 40.36456276)"
0318C00080132100,40.35298378,-80.04093284,42003473402,51500,0.4777,0.2157303370786517,0.8966292134831461,0.04299209562367457,0,2.407766990291262,0.4947683109118087,0.40657698056801195,0,0.09865470852017937,3.63900826446281,"c(-80.04093284, 40.35298378)"
0251C00238000000,40.36351541,-80.03748924,42003473402,51500,0.4777,0.2157303370786517,0.8966292134831461,0.04299209562367457,0,2.407766990291262,0.4947683109118087,0.40657698056801195,0,0.09865470852017937,3.63900826446281,"c(-80.03748924, 40.36351541)"
0003H00052000000,40.42864775,-79.98401869,42003170200,27324,0.5236,0.5472547254725473,0.572007200720072,0.03534467106457665,8.08865162177465e-5,3.952569169960474,0.6352739726027398,0.3030821917808219,0.0017123287671232876,0.059931506849315065,3.887512437810946,"c(-79.98401869, 40.42864775)"
0012E001100A1000,40.43060213,-79.98217948,42003170200,27324,0.5236,0.5472547254725473,0.572007200720072,0.03534467106457665,8.08865162177465e-5,3.952569169960474,0.6352739726027398,0.3030821917808219,0.0017123287671232876,0.059931506849315065,3.887512437810946,"c(-79.98217948, 40.43060213)"
0062S00071000000,40.39444232,-80.01743713,42003191900,35343,0.3366,0.4652455977757183,0.8665430954587581,0.016289592760180997,0,1.7542370483546954,0.6060606060606061,0.30808080808080807,0,0.08585858585858586,3.998820224719102,"c(-80.01743713, 40.39444232)"
0062P00011000000,40.39651857,-80.02808918,42003191900,35343,0.3366,0.4652455977757183,0.8665430954587581,0.016289592760180997,0,1.7542370483546954,0.6060606060606061,0.30808080808080807,0,0.08585858585858586,3.998820224719102,"c(-80.02808918, 40.39651857)"
0096H00027000000,40.39161968,-80.00159393,42003320600,39253,0.3641,0.18446601941747573,0.9524271844660194,0.019054340155257588,0,1.7578274272030163,0.6008230452674898,0.34156378600823045,0,0.05761316872427984,3.925471698113208,"c(-80.00159393, 40.39161968)"
0096B00097000000,40.39355653,-80.01192524,42003320600,39253,0.3641,0.18446601941747573,0.9524271844660194,0.019054340155257588,0,1.7578274272030163,0.6008230452674898,0.34156378600823045,0,0.05761316872427984,3.925471698113208,"c(-80.01192524, 40.39355653)"
0061L00247000000,40.39849024,-80.00664689,42003320600,39253,0.3641,0.18446601941747573,0.9524271844660194,0.019054340155257588,0,1.7578274272030163,0.6008230452674898,0.34156378600823045,0,0.05761316872427984,3.925471698113208,"c(-80.00664689, 40.39849024)"
0476E00223000000,40.33305195,-80.04673433,42003475200,48620,0.3854,0.09744779582366589,0.9317865429234339,0.024977015016855654,5.232862375719519e-4,1.7276840806252571,0.5168711656441718,0.39263803680981596,0,0.09049079754601227,3.7058297872340424,"c(-80.04673433, 40.33305195)"
0567A00045000000,40.32481007,-80.04875831,42003475200,48620,0.3854,0.09744779582366589,0.9317865429234339,0.024977015016855654,5.232862375719519e-4,1.7276840806252571,0.5168711656441718,0.39263803680981596,0,0.09049079754601227,3.7058297872340424,"c(-80.04875831, 40.32481007)"
0477M00201000000,40.32905651,-80.05283218,42003475200,48620,0.3854,0.09744779582366589,0.9317865429234339,0.024977015016855654,5.232862375719519e-4,1.7276840806252571,0.5168711656441718,0.39263803680981596,0,0.09049079754601227,3.7058297872340424,"c(-80.05283218, 40.32905651)"
0775G00038000000,40.30442402,-80.07142004,42003475200,48620,0.3854,0.09744779582366589,0.9317865429234339,0.024977015016855654,5.232862375719519e-4,1.7276840806252571,0.5168711656441718,0.39263803680981596,0,0.09049079754601227,3.7058297872340424,"c(-80.07142004, 40.30442402)"
0477M00153000000,40.33045712,-80.05241425,42003475200,48620,0.3854,0.09744779582366589,0.9317865429234339,0.024977015016855654,5.232862375719519e-4,1.7276840806252571,0.5168711656441718,0.39263803680981596,0,0.09049079754601227,3.7058297872340424,"c(-80.05241425, 40.33045712)"
0667B00226000000,40.31425292,-80.05805539,42003475200,48620,0.3854,0.09744779582366589,0.9317865429234339,0.024977015016855654,5.232862375719519e-4,1.7276840806252571,0.5168711656441718,0.39263803680981596,0,0.09049079754601227,3.7058297872340424,"c(-80.05805539, 40.31425292)"
0568L00012000000,40.31920133,-80.05411701,42003475200,48620,0.3854,0.09744779582366589,0.9317865429234339,0.024977015016855654,5.232862375719519e-4,1.7276840806252571,0.5168711656441718,0.39263803680981596,0,0.09049079754601227,3.7058297872340424,"c(-80.05411701, 40.31920133)"
0477H00122000000,40.33230902,-80.05071301,42003475200,48620,0.3854,0.09744779582366589,0.9317865429234339,0.024977015016855654,5.232862375719519e-4,1.7276840806252571,0.5168711656441718,0.39263803680981596,0,0.09049079754601227,3.7058297872340424,"c(-80.05071301, 40.33230902)"
0547J00338000000,40.3793538,-79.81512521,42003507000,31818,0.4277,0.32040816326530613,0.9030612244897959,0.0064319860930030425,0,1.6814381796467408,0.5135135135135135,0.43243243243243246,0,0.05405405405405406,3.9611111111111112,"c(-79.81512521, 40.3793538)"
1272D00396000000,40.26764625,-79.88677553,42003494000,21100,0.4486,0.4103852596314908,0.9262981574539364,0.007094171651133676,0.0017482517482517483,2.3696682464454977,0.43137254901960786,0.45098039215686275,0,0.11764705882352941,4.09725,"c(-79.88677553, 40.26764625)"
0081G00275000000,40.47760647,-79.94100384,42003100500,36979,0.4682,0.27218934911242604,0.9372781065088758,0.017094017094017096,0,1.8524027150544904,0.5397727272727273,0.3125,0.005681818181818182,0.14204545454545456,3.851180555555555,"c(-79.94100384, 40.47760647)"
0081M00350000000,40.47598317,-79.93636015,42003100500,36979,0.4682,0.27218934911242604,0.9372781065088758,0.017094017094017096,0,1.8524027150544904,0.5397727272727273,0.3125,0.005681818181818182,0.14204545454545456,3.851180555555555,"c(-79.93636015, 40.47598317)"
0081M00220000000,40.4764417,-79.93450137,42003100500,36979,0.4682,0.27218934911242604,0.9372781065088758,0.017094017094017096,0,1.8524027150544904,0.5397727272727273,0.3125,0.005681818181818182,0.14204545454545456,3.851180555555555,"c(-79.93450137, 40.4764417)"
0081F00184000000,40.47941786,-79.94183137,42003100500,36979,0.4682,0.27218934911242604,0.9372781065088758,0.017094017094017096,0,1.8524027150544904,0.5397727272727273,0.3125,0.005681818181818182,0.14204545454545456,3.851180555555555,"c(-79.94183137, 40.47941786)"
0083N00217000000,40.46275631,-79.93189968,42003080700,32961,0.4576,0.8465116279069768,0.14418604651162792,0.0380479735318445,0,3.3676162737781015,0.40217391304347827,0.4891304347826087,0,0.10869565217391304,3.6548387096774193,"c(-79.93189968, 40.46275631)"
0050S00060000000,40.46280032,-79.93291001,42003080700,32961,0.4576,0.8465116279069768,0.14418604651162792,0.0380479735318445,0,3.3676162737781015,0.40217391304347827,0.4891304347826087,0,0.10869565217391304,3.6548387096774193,"c(-79.93291001, 40.46280032)"
0051M00070000000,40.45701641,-79.93551497,42003080700,32961,0.4576,0.8465116279069768,0.14418604651162792,0.0380479735318445,0,3.3676162737781015,0.40217391304347827,0.4891304347826087,0,0.10869565217391304,3.6548387096774193,"c(-79.93551497, 40.45701641)"
0052M00163000000,40.44629643,-79.93348868,42003140100,6811,0.5861,0.23014256619144602,0.8778004073319755,0.027842227378190254,0,27.01512259580091,0.46474358974358976,0.44871794871794873,0,0.08653846153846154,3.608622448979592,"c(-79.93348868, 40.44629643)"
0053D00230000000,40.44237979,-79.93635671,42003140100,6811,0.5861,0.23014256619144602,0.8778004073319755,0.027842227378190254,0,27.01512259580091,0.46474358974358976,0.44871794871794873,0,0.08653846153846154,3.608622448979592,"c(-79.93635671, 40.44237979)"
0053H00281000000,40.43990572,-79.93596399,42003140100,6811,0.5861,0.23014256619144602,0.8778004073319755,0.027842227378190254,0,27.01512259580091,0.46474358974358976,0.44871794871794873,0,0.08653846153846154,3.608622448979592,"c(-79.93596399, 40.43990572)"
0052R00154000000,40.44507522,-79.9379579,42003140100,6811,0.5861,0.23014256619144602,0.8778004073319755,0.027842227378190254,0,27.01512259580091,0.46474358974358976,0.44871794871794873,0,0.08653846153846154,3.608622448979592,"c(-79.9379579, 40.44507522)"
0085N00043000000,40.44503775,-79.93172339,42003140100,6811,0.5861,0.23014256619144602,0.8778004073319755,0.027842227378190254,0,27.01512259580091,0.46474358974358976,0.44871794871794873,0,0.08653846153846154,3.608622448979592,"c(-79.93172339, 40.44503775)"
0375B00053000000,40.40351608,-79.84224142,42003512000,24984,0.4235,0.39271882261812546,0.8567002323780015,0.0023647238837112253,0,2.3214857508805635,0.5882352941176471,0.38235294117647056,0,0.029411764705882353,4.5600000000000005,"c(-79.84224142, 40.40351608)"
0948K00206000000,40.58193567,-79.9767892,42003414102,46074,0.4531,0.2425295343988881,0.7984711605281446,0.03126464484166834,0,2.300646785605765,0.4817987152034261,0.4421841541755889,0,0.07601713062098502,3.689359756097561,"c(-79.9767892, 40.58193567)"
1353P00216000000,40.60922068,-79.97766184,42003414102,46074,0.4531,0.2425295343988881,0.7984711605281446,0.03126464484166834,0,2.300646785605765,0.4817987152034261,0.4421841541755889,0,0.07601713062098502,3.689359756097561,"c(-79.97766184, 40.60922068)"
1076S00091000000,40.58934236,-79.95253702,42003414102,46074,0.4531,0.2425295343988881,0.7984711605281446,0.03126464484166834,0,2.300646785605765,0.4817987152034261,0.4421841541755889,0,0.07601713062098502,3.689359756097561,"c(-79.95253702, 40.58934236)"
1210H00268000000,40.60407173,-79.96840987,42003414102,46074,0.4531,0.2425295343988881,0.7984711605281446,0.03126464484166834,0,2.300646785605765,0.4817987152034261,0.4421841541755889,0,0.07601713062098502,3.689359756097561,"c(-79.96840987, 40.60407173)"
0718D00340000000,40.56833363,-79.96744637,42003414102,46074,0.4531,0.2425295343988881,0.7984711605281446,0.03126464484166834,0,2.300646785605765,0.4817987152034261,0.4421841541755889,0,0.07601713062098502,3.689359756097561,"c(-79.96744637, 40.56833363)"
1076B00039000000,40.59626867,-79.96234603,42003414102,46074,0.4531,0.2425295343988881,0.7984711605281446,0.03126464484166834,0,2.300646785605765,0.4817987152034261,0.4421841541755889,0,0.07601713062098502,3.689359756097561,"c(-79.96234603, 40.59626867)"
1075C00303000100,40.5967724,-79.97060185,42003414102,46074,0.4531,0.2425295343988881,0.7984711605281446,0.03126464484166834,0,2.300646785605765,0.4817987152034261,0.4421841541755889,0,0.07601713062098502,3.689359756097561,"c(-79.97060185, 40.5967724)"
0160E00018000000,40.49676017,-80.06224264,42003432400,30880,0.3905,0.5373390557939914,0.551931330472103,0.027036726881205887,0,2.1696891191709846,0.6592920353982301,0.2610619469026549,0,0.07964601769911504,4.2009375,"c(-80.06224264, 40.49676017)"
0214R00155000000,40.50170233,-80.07379333,42003432400,30880,0.3905,0.5373390557939914,0.551931330472103,0.027036726881205887,0,2.1696891191709846,0.6592920353982301,0.2610619469026549,0,0.07964601769911504,4.2009375,"c(-80.07379333, 40.50170233)"
0611N00042000000,40.55140416,-80.04887463,42003429300,44928,0.3553,0.1790801790801791,0.8754578754578755,0.0346171726924865,0,1.8919159544159545,0.5681818181818182,0.3285123966942149,0.0010330578512396695,0.10227272727272728,3.710700483091787,"c(-80.04887463, 40.55140416)"
0611N00290000000,40.55203168,-80.04802879,42003429300,44928,0.3553,0.1790801790801791,0.8754578754578755,0.0346171726924865,0,1.8919159544159545,0.5681818181818182,0.3285123966942149,0.0010330578512396695,0.10227272727272728,3.710700483091787,"c(-80.04802879, 40.55203168)"
0516B00256000000,40.54874111,-80.04175449,42003429300,44928,0.3553,0.1790801790801791,0.8754578754578755,0.0346171726924865,0,1.8919159544159545,0.5681818181818182,0.3285123966942149,0.0010330578512396695,0.10227272727272728,3.710700483091787,"c(-80.04175449, 40.54874111)"
0429B00027000000,40.53842324,-80.04210176,42003429300,44928,0.3553,0.1790801790801791,0.8754578754578755,0.0346171726924865,0,1.8919159544159545,0.5681818181818182,0.3285123966942149,0.0010330578512396695,0.10227272727272728,3.710700483091787,"c(-80.04210176, 40.53842324)"
0429M00099000000,40.53487979,-80.03668449,42003429300,44928,0.3553,0.1790801790801791,0.8754578754578755,0.0346171726924865,0,1.8919159544159545,0.5681818181818182,0.3285123966942149,0.0010330578512396695,0.10227272727272728,3.710700483091787,"c(-80.03668449, 40.53487979)"
0515E00114000000,40.54745991,-80.06223825,42003429300,44928,0.3553,0.1790801790801791,0.8754578754578755,0.0346171726924865,0,1.8919159544159545,0.5681818181818182,0.3285123966942149,0.0010330578512396695,0.10227272727272728,3.710700483091787,"c(-80.06223825, 40.54745991)"
0429P00012000000,40.53291698,-80.0451027,42003429300,44928,0.3553,0.1790801790801791,0.8754578754578755,0.0346171726924865,0,1.8919159544159545,0.5681818181818182,0.3285123966942149,0.0010330578512396695,0.10227272727272728,3.710700483091787,"c(-80.0451027, 40.53291698)"
0167F00250000000,40.49754754,-79.9443307,42003425000,24497,0.3514,0.454601226993865,0.8202453987730062,0.01179448823427881,0,2.326815528432053,0.5902439024390244,0.32195121951219513,0,0.08780487804878048,4.099107142857143,"c(-79.9443307, 40.49754754)"
0222J00043000000,40.5039006,-79.94587605,42003425000,24497,0.3514,0.454601226993865,0.8202453987730062,0.01179448823427881,0,2.326815528432053,0.5902439024390244,0.32195121951219513,0,0.08780487804878048,4.099107142857143,"c(-79.94587605, 40.5039006)"
0167E00365000000,40.49755172,-79.94545494,42003425000,24497,0.3514,0.454601226993865,0.8202453987730062,0.01179448823427881,0,2.326815528432053,0.5902439024390244,0.32195121951219513,0,0.08780487804878048,4.099107142857143,"c(-79.94545494, 40.49755172)"
0221S00164000000,40.50172175,-79.94952641,42003425000,24497,0.3514,0.454601226993865,0.8202453987730062,0.01179448823427881,0,2.326815528432053,0.5902439024390244,0.32195121951219513,0,0.08780487804878048,4.099107142857143,"c(-79.94952641, 40.50172175)"
0221H00016000000,40.50835448,-79.94963958,42003425000,24497,0.3514,0.454601226993865,0.8202453987730062,0.01179448823427881,0,2.326815528432053,0.5902439024390244,0.32195121951219513,0,0.08780487804878048,4.099107142857143,"c(-79.94963958, 40.50835448)"
0221M00245000000,40.50514621,-79.95150943,42003425000,24497,0.3514,0.454601226993865,0.8202453987730062,0.01179448823427881,0,2.326815528432053,0.5902439024390244,0.32195121951219513,0,0.08780487804878048,4.099107142857143,"c(-79.95150943, 40.50514621)"
1656H00190000000,40.63484423,-80.08566855,42003410000,60662,0.3725,0.0326530612244898,0.9959183673469387,0.03546658259773014,0,2.0770828525271177,0.4488888888888889,0.4711111111111111,0,0.08,3.5604117647058824,"c(-80.08566855, 40.63484423)"
1824P00365000000,40.63905086,-80.07796117,42003410000,60662,0.3725,0.0326530612244898,0.9959183673469387,0.03546658259773014,0,2.0770828525271177,0.4488888888888889,0.4711111111111111,0,0.08,3.5604117647058824,"c(-80.07796117, 40.63905086)"
1368L00014000000,40.61228665,-79.72061726,42003401200,24739,0.4228,0.4577151335311573,0.8293768545994066,0.005091509563781478,0,2.3646873357856015,0.5540540540540541,0.3918918918918919,0,0.05405405405405406,4.2318,"c(-79.72061726, 40.61228665)"
1368C00097000000,40.61585316,-79.72270168,42003401200,24739,0.4228,0.4577151335311573,0.8293768545994066,0.005091509563781478,0,2.3646873357856015,0.5540540540540541,0.3918918918918919,0,0.05405405405405406,4.2318,"c(-79.72270168, 40.61585316)"
1368C00218000000,40.61632342,-79.7236658,42003401200,24739,0.4228,0.4577151335311573,0.8293768545994066,0.005091509563781478,0,2.3646873357856015,0.5540540540540541,0.3918918918918919,0,0.05405405405405406,4.2318,"c(-79.7236658, 40.61632342)"
1368G00132000000,40.61503195,-79.72224853,42003401200,24739,0.4228,0.4577151335311573,0.8293768545994066,0.005091509563781478,0,2.3646873357856015,0.5540540540540541,0.3918918918918919,0,0.05405405405405406,4.2318,"c(-79.72224853, 40.61503195)"
0064C00145000000,40.40168811,-80.0537215,42003470501,52237,0.3179,0.7344604674291397,0.2918945798110393,0.04009959376228542,5.4019014693172e-5,1.3783333652391982,0.7091503267973857,0.24509803921568626,0,0.0457516339869281,3.9844583333333334,"c(-80.0537215, 40.40168811)"
0175C00038000000,40.45237216,-79.89088742,42003130800,16885,0.4441,0.5628803245436106,0.9411764705882353,NA,NA,NA,NA,NA,NA,NA,NA,"c(-79.89088742, 40.45237216)"
0174R00047000000,40.45455587,-79.89032624,42003130800,16885,0.4441,0.5628803245436106,0.9411764705882353,NA,NA,NA,NA,NA,NA,NA,NA,"c(-79.89032624, 40.45455587)"
2178K00003000000,40.66040683,-80.14245013,42003411001,69188,0.3698,0.010432190760059613,1.0245901639344261,NA,NA,NA,NA,NA,NA,NA,NA,"c(-80.14245013, 40.66040683)"
